file	percent	reads	taxon_id	taxon_name
R26.L	0.062539	134	640330	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma sp. Pen4;
R26.L	0.061139	131	29554	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma canadense;
R26.L	0.057872	124	210	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pylori;
R26.L	0.057872	124	1773	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis;
R26.L	0.056472	121	171279	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis anatis;
R26.L	0.056472	121	2708346	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;Jeotgalicoccus sp. WY2;
R26.L	0.056005	120	1217908	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter;Octadecabacter antarcticus;
R26.L	0.051805	111	2137	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma apis;
R26.L	0.051338	110	821	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus;
R26.L	0.050405	108	693075	Bacteria;Caldiserica;Caldisericia;Caldisericales;Caldisericaceae;Caldisericum;Caldisericum exile;
R26.L	0.049471	106	1731	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptoclostridium;Peptoclostridium acidaminophilum;
R26.L	0.049005	105	216938	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma helicoides;
R26.L	0.047605	102	1596	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri;
R26.L	0.047605	102	29555	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis canis;
R26.L	0.046204	99	2806552	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Bulleidia;Bulleidia sp. zg-1006;
R26.L	0.044338	95	2110	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis agalactiae;
R26.L	0.044338	95	295596	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Candidatus Hepatoplasma;Candidatus Hepatoplasma crinochetorum;
R26.L	0.043871	94	853	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii;
R26.L	0.043871	94	1457365	Bacteria;Balneolaeota;NA;NA;NA;Candidatus Cyclonatronum;Candidatus Cyclonatronum proteinivorum;
R26.L	0.043404	93	2113	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis californica;
R26.L	0.042937	92	178899	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiales Family XVI. Incertae Sedis;Carboxydocella;Carboxydocella thermautotrophica;
R26.L	0.042937	92	216427	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma chauliocola;
R26.L	0.041537	89	36874	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas cangingivalis;
R26.L	0.041537	89	215578	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Entomoplasma;Entomoplasma somnilux;
R26.L	0.041071	88	264636	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;Acholeplasma hippikon;
R26.L	0.040137	86	51515	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Dehalobacterium;Dehalobacterium formicoaceticum;
R26.L	0.040137	86	453816	Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio exovorus;
R26.L	0.039671	85	980254	Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Roseimaritima;Roseimaritima ulvae;
R26.L	0.039204	84	1376	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus urinae;
R26.L	0.039204	84	61635	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Paracholeplasma;Paracholeplasma brassicae;
R26.L	0.039204	84	118163	Bacteria;Cyanobacteria;NA;Pleurocapsales;Hyellaceae;Pleurocapsa;Pleurocapsa sp. PCC 7327;
R26.L	0.039204	84	216934	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma corruscae;
R26.L	0.038270	82	36809	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides abscessus;
R26.L	0.038270	82	51173	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Ureibacillus;Ureibacillus thermosphaericus;
R26.L	0.038270	82	300231	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;Glaciecola nitratireducens;
R26.L	0.038270	82	1280380	Bacteria;Cyanobacteria;NA;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. KORDI-100;
R26.L	0.038270	82	1653831	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;Blattabacterium cuenoti;
R26.L	0.037804	81	138853	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma lactucae;
R26.L	0.037804	81	216964	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma sp. BIUS-1;
R26.L	0.037804	81	324079	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma tabanidicola;
R26.L	0.037804	81	2507538	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muriicola;Muriicola soli;
R26.L	0.037337	80	1509244	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus Nucleicultrix;Candidatus Nucleicultrix amoebiphila;
R26.L	0.036870	79	105841	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes;Anaerostipes caccae;
R26.L	0.036870	79	427923	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio;Desulfurivibrio alkaliphilus;
R26.L	0.036404	78	236753	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Fastidiosipila;Fastidiosipila sanguinis;
R26.L	0.036404	78	283811	Bacteria;Actinobacteria;Actinomycetia;Glycomycetales;Glycomycetaceae;Stackebrandtia;Stackebrandtia nassauensis;
R26.L	0.036404	78	2714358	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pusillimonas (ex Kitahara et al. 2021);Pusillimonas faecalis;
R26.L	0.035937	77	1633	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus vaginalis;
R26.L	0.035937	77	91604	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Candidatus Paracaedibacteraceae;Candidatus Paracaedibacter;Candidatus Paracaedibacter acanthamoebae;
R26.L	0.035937	77	1445809	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Waukeshavirus;Bacillus virus BMBtp3;
R26.L	0.035937	77	2796927	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Gelria;Gelria sp. Kuro-4;
R26.L	0.035470	76	1501	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium pasteurianum;
R26.L	0.035470	76	44930	Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronobacterium;Natronobacterium gregoryi;
R26.L	0.035470	76	2874628	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. p1(2021b);
R26.L	0.035003	75	1508420	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga profunda;
R26.L	0.034537	74	2145	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma taiwanense;
R26.L	0.034537	74	405212	Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus acidocaldarius;
R26.L	0.034070	73	158847	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas hypermegale;
R26.L	0.033603	72	47678	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae;
R26.L	0.033603	72	170573	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus pettenkoferi;
R26.L	0.033137	71	34061	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Moraxella;Moraxella cuniculi;
R26.L	0.033137	71	1847728	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;Companilactobacillus allii;
R26.L	0.033137	71	2293317	Bacteria;Firmicutes;Clostridia;Eubacteriales;Syntrophomonadaceae;Candidatus Syntrophocurvum;Candidatus Syntrophocurvum alkaliphilum;
R26.L	0.032670	70	2130	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma urealyticum;
R26.L	0.032670	70	182710	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus iheyensis;
R26.L	0.032670	70	216963	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma sp. TIUS-1;
R26.L	0.032670	70	265606	Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula baltica;
R26.L	0.032670	70	1185412	Bacteria;Firmicutes;Clostridia;Eubacteriales;Vallitaleaceae;Vallitalea;Vallitalea guaymasensis;
R26.L	0.032203	69	2223	Archaea;Euryarchaeota;Methanomicrobia;Methanotrichales;Methanotrichaceae;Methanothrix;Methanothrix soehngenii;
R26.L	0.032203	69	1357915	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. QXT-31;
R26.L	0.032203	69	2697033	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Bombella;Bombella sp. KACC 21507;
R26.L	0.032203	69	2866311	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Ruficoccus;Ruficoccus sp. ZRK36;
R26.L	0.031736	68	1254	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici;
R26.L	0.031736	68	28087	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella sainthelensi;
R26.L	0.031736	68	466153	Bacteria;Planctomycetes;Planctomycetia;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera acidiphila;
R26.L	0.031736	68	616991	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Arenibacter;Arenibacter algicola;
R26.L	0.031736	68	1335613	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;Gordonibacter urolithinfaciens;
R26.L	0.031736	68	1796635	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longicatena;Longicatena caecimuris;
R26.L	0.031736	68	2779776	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. HD4P25;
R26.L	0.031270	67	349221	Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;Micavibrio;Micavibrio aeruginosavorus;
R26.L	0.031270	67	570267	Archaea;Euryarchaeota;Methanomicrobia;Methanocellales;Methanocellaceae;Methanocella;Methanocella paludicola;
R26.L	0.031270	67	2726117	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma sp. C264-NAS;
R26.L	0.031270	67	2893045	Bacteria;Rhodothermaeota;Rhodothermia;Rhodothermales;NA;Roseithermus;Roseithermus sacchariphilus;
R26.L	0.030803	66	28262	Bacteria;Nitrospirae;Thermodesulfovibrionia;Thermodesulfovibrionales;Thermodesulfovibrionaceae;Thermodesulfovibrio;Thermodesulfovibrio yellowstonii;
R26.L	0.030803	66	437897	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas funiformis;
R26.L	0.030336	65	670	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio parahaemolyticus;
R26.L	0.030336	65	33932	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Sutcliffiella;Sutcliffiella cohnii;
R26.L	0.030336	65	150056	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus fleurettii;
R26.L	0.030336	65	216936	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma diminutum;
R26.L	0.029870	64	870	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Dichelobacter;Dichelobacter nodosus;
R26.L	0.029870	64	81028	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema brennaborense;
R26.L	0.029870	64	95486	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cenocepacia;
R26.L	0.029870	64	142651	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma phocidae;
R26.L	0.029870	64	225999	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma syrphidae;
R26.L	0.029870	64	2184053	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cadmiisoli;
R26.L	0.029870	64	2880221	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus;Mesobacillus sp. S13;
R26.L	0.029403	63	454	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella israelensis;
R26.L	0.029403	63	77635	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium subtile;
R26.L	0.029403	63	79601	Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Metallosphaera;Metallosphaera hakonensis;
R26.L	0.028936	62	36745	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium saccharoperbutylacetonicum;
R26.L	0.028936	62	114881	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis columbina;
R26.L	0.028936	62	255507	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter cibarius;
R26.L	0.028936	62	538381	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;Stappia indica;
R26.L	0.028936	62	1971485	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;Candidatus Nardonella;Candidatus Nardonella dryophthoridicola;
R26.L	0.028469	61	702745	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides phaeus;
R26.L	0.028003	60	1249	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella paramesenteroides;
R26.L	0.028003	60	288965	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Acetivibrio;Acetivibrio clariflavus;
R26.L	0.028003	60	401472	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ureicelerivorans;
R26.L	0.028003	60	2042961	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter blaseri;
R26.L	0.027536	59	1407	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus psychrosaccharolyticus;
R26.L	0.027536	59	40324	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia;
R26.L	0.027536	59	253245	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Schleiferiaceae;Owenweeksia;Owenweeksia hongkongensis;
R26.L	0.027536	59	375929	Bacteria;Firmicutes;Clostridia;Natranaerobiales;Natranaerobiaceae;Natranaerobius;Natranaerobius thermophilus;
R26.L	0.027536	59	2594042	Archaea;Candidatus Lokiarchaeota;NA;NA;NA;Candidatus Prometheoarchaeum;Candidatus Prometheoarchaeum syntrophicum;
R26.L	0.027069	58	833	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;Fibrobacter succinogenes;
R26.L	0.027069	58	90244	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;Oligella ureolytica;
R26.L	0.027069	58	139438	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Geovibrio;Geovibrio thiophilus;
R26.L	0.027069	58	216945	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma syrphidicola;
R26.L	0.027069	58	412593	Bacteria;Aquificae;Aquificae;Aquificales;NA;Thermosulfidibacter;Thermosulfidibacter takaii;
R26.L	0.027069	58	449520	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter canadensis;
R26.L	0.027069	58	2698684	Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Sinimarinibacterium;Sinimarinibacterium sp. NLF-5-8;
R26.L	0.026603	57	43769	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium propinquum;
R26.L	0.026603	57	446660	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia equolifaciens;
R26.L	0.026603	57	552810	Bacteria;Chloroflexi;Dehalococcoidia;NA;NA;Dehalogenimonas;Dehalogenimonas lykanthroporepellens;
R26.L	0.026136	56	240426	Viruses;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Sciuripoxvirus;Squirrelpox virus;
R26.L	0.026136	56	332410	Bacteria;Firmicutes;Bacilli;Bacillales;NA;Exiguobacterium;Exiguobacterium sibiricum;
R26.L	0.026136	56	633807	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;Vagococcus penaei;
R26.L	0.026136	56	1930276	Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Lacipirellulaceae;Adhaeretor;Adhaeretor mobilis;
R26.L	0.026136	56	2810514	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;Sporosarcina sp. Marseille-Q4063;
R26.L	0.026136	56	2815577	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Alkalibacter;Alkalibacter sp. ES005;
R26.L	0.026136	56	2849641	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter sp. NHP19-0003;
R26.L	0.025669	55	500	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium;Thermomicrobium roseum;
R26.L	0.025669	55	880	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;Maridesulfovibrio salexigens;
R26.L	0.025669	55	1097	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum tepidum;
R26.L	0.025669	55	1625	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;Fructilactobacillus sanfranciscensis;
R26.L	0.025669	55	323415	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella koreensis;
R26.L	0.025669	55	2653200	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces phaeolivaceus;
R26.L	0.025202	54	999	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Bernardetiaceae;Bernardetia;Bernardetia litoralis;
R26.L	0.025202	54	1547	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum;
R26.L	0.025202	54	216932	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma chinense;
R26.L	0.025202	54	1902245	Bacteria;Actinobacteria;Actinomycetia;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella sp. s14-144;
R26.L	0.025202	54	2584944	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella faecalis;
R26.L	0.024736	53	143	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia anserina;
R26.L	0.024736	53	661488	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Pseudobacter;Pseudobacter ginsenosidimutans;
R26.L	0.024736	53	1936003	Bacteria;Planctomycetes;Phycisphaerae;Sedimentisphaerales;Anaerohalosphaeraceae;Anaerohalosphaera;Anaerohalosphaera lusitana;
R26.L	0.024736	53	2878534	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Kaistella;Kaistella sp. GW4-15;
R26.L	0.024269	52	214	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter felis;
R26.L	0.024269	52	2320858	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;Paenisporosarcina sp. K2R23-3;
R26.L	0.024269	52	2711221	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio ziniensis;
R26.L	0.024269	52	2821543	Bacteria;Acidobacteria;Blastocatellia;NA;NA;Chloracidobacterium;Chloracidobacterium validum;
R26.L	0.023802	51	154	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta thermophila;
R26.L	0.023802	51	84405	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Hippea;Hippea maritima;
R26.L	0.023802	51	192073	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella denitrificans;
R26.L	0.023802	51	254785	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus halichoeri;
R26.L	0.023802	51	2012495	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus panisapium;
R26.L	0.023802	51	2732593	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia;Wolbachia endosymbiont of Ctenocephalides felis wCfeT;
R26.L	0.023802	51	2771436	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;Thermomonas sp. XSG;
R26.L	0.023336	50	29549	Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Rhodothermus;Rhodothermus marinus;
R26.L	0.023336	50	53419	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema socranskii;
R26.L	0.023336	50	97478	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus mucosae;
R26.L	0.023336	50	1184387	Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Mesotoga;Mesotoga prima;
R26.L	0.023336	50	1402861	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Priestia;Priestia filamentosa;
R26.L	0.022869	49	484770	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus;Pelosinus sp. UFO1;
R26.L	0.022869	49	499229	Bacteria;Firmicutes;Clostridia;Thermosediminibacterales;Tepidanaerobacteraceae;Tepidanaerobacter;Tepidanaerobacter acetatoxydans;
R26.L	0.022402	48	1603	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Amylolactobacillus;Amylolactobacillus amylophilus;
R26.L	0.022402	48	147802	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners;
R26.L	0.022402	48	153496	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Kozakia;Kozakia baliensis;
R26.L	0.022402	48	453230	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii;
R26.L	0.022402	48	626937	Bacteria;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta;
R26.L	0.022402	48	981385	Bacteria;Acidobacteria;Holophagae;Thermotomaculales;Thermotomaculaceae;Thermotomaculum;Thermotomaculum hydrothermale;
R26.L	0.022402	48	1514105	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;Erysipelothrix larvae;
R26.L	0.022402	48	1759059	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Candidatus Viadribacter;Candidatus Viadribacter manganicus;
R26.L	0.022402	48	2695882	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. 3B(2020);
R26.L	0.021935	47	33028	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saccharolyticus;
R26.L	0.021935	47	294699	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;Anoxybacillus amylolyticus;
R26.L	0.021935	47	1138822	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;Lentilactobacillus curieae;
R26.L	0.021935	47	1236046	Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Mesotoga;Mesotoga infera;
R26.L	0.021935	47	1761012	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Candidatus Formimonas;Candidatus Formimonas warabiya;
R26.L	0.021935	47	2692125	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Nanchangia;Nanchangia anserum;
